"Department","Department_Name","Division","Gender","Base_Salary","Overtime_Pay","Longevity_Pay","Grade"
"ABS","Alcohol Beverage Services","ABS 85 Kingsview","F","$53,257.6","$906.11","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Kingsview","F","$45,974.7115","$528.85","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Kingsview","F","$62,607.646","$172.78","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Kingsview","M","$41,943.1365","$915.57","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Kingsview","F","$21,862","$164.05","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","F","$72,463.002","$4,680.01","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","F","$79,935.1895","$0","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","M","$98,228","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","F","$44,754.6895","$1,577.22","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","M","$56,537.9205","$32.59","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","M","$23,340.6395","$590.03","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Leisure World","F","$21,862","$89.69","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Licensure, Regulation and Education","M","$102,682","$283.71","$0","22"
"ABS","Alcohol Beverage Services","ABS 85 Licensure, Regulation and Education","M","$117,424","$0","$1,761.4","N25"
"ABS","Alcohol Beverage Services","ABS 85 Licensure, Regulation and Education","F","$102,682","$0","$8,175.59","22"
"ABS","Alcohol Beverage Services","ABS 85 Licensure, Regulation and Education","F","$102,682","$889.83","$1,668.68","22"
"ABS","Alcohol Beverage Services","ABS 85 Licensure, Regulation and Education","M","$102,682","$0","$0","22"
"ABS","Alcohol Beverage Services","ABS 85 Clarksburg Village","M","$48,538.622","$1,145.52","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Clarksburg Village","M","$45,974.74","$254.32","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Clarksburg Village","M","$61,499.1622","$287.07","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$69,442","$1,185.86","$1,067.77","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$61,240","$2,901.82","$0","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$69,552.8833","$5,999.05","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$71,087.4054","$1,566.1","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$52,591.028","$6,526.78","$0","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$56,180.9023","$1,324.7","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$48,974.9535","$3.54","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$46,257.8108","$2,471.47","$0","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$75,621","$3,009.89","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$61,071.9557","$1,098.57","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$44,906.3556","$704.72","$0","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$37,793.025","$178.84","$0","10"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$75,621","$3,714.72","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$57,927.1383","$8,064.98","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$51,772.2","$1,643.79","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$49,333","$1,323.63","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$61,500","$2,947.39","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","$63,000","$1,059.6","$0","15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$82,436","$16,835.31","$0","N17"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$65,748.8722","$2,661.07","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$778.28","$1,081.87","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$3,137.14","$5,218.63","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$93,986","$21,857.36","$0","N20"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$5,333.48","$5,338.64","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$11,928.75","$5,258.13","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$3,032.57","$1,081.87","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$66,572","$1,958.96","$1,081.89","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$56,967.5537","$12,764.91","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$56,754.8877","$1,412.09","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$56,493.0104","$386.9","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$52,641.5788","$971.42","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$53,833.9239","$1,265.9","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$49,558.5358","$3,150.91","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$49,558.5358","$2,715.92","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$46,681.279","$1,256.07","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","$43,724","$32.12","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","F","$98,228","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$65,240.88","$2,650.46","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$68,828.7375","$1,108.43","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","F","$62,607.6301","$1,110.23","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$68,260.7805","$2,291.03","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$57,288.6346","$3,173.36","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$24,779.7941","$1,015.67","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$24,047.6555","$269.9","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Montrose","M","$23,234.4498","$513.17","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$96,373.7146","$444.81","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$82,050.66","$1,542.12","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$63,537.76","$917.75","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$60,695.9781","$273.3","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","F","$52,456.0494","$1,609.94","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$21,862","$373.11","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","M","$21,862","$2,291.7","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","F","$21,862","$286.9","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Muddy Branch","F","$21,862","$25.87","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$50,649.8477","$109.29","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$82,127.4773","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Olney","F","$86,103.0016","$0","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$72,463","$12.42","$2,204.96","14"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$58,849.4861","$59.5","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$43,419.9888","$119.86","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Olney","M","$21,862","$89.99","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Poolesville","M","$98,228","$0","$4,186.86","N21"
"ABS","Alcohol Beverage Services","ABS 85 Poolesville","M","$44,584.4108","$70.34","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Poolesville","F","$22,627.17","$17.98","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$93,106.5256","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","F","$53,257.6","$660.93","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$60,695.9433","$1,040.42","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$21,862","$806.59","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$68,435.09","$492.59","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$44,754.6895","$802.95","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","F","$51,415.1203","$754.3","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Potomac","M","$22,551.3425","$2,770.32","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Purchasing","M","$98,228","$0","$6,716.14","21"
"ABS","Alcohol Beverage Services","ABS 85 Purchasing","M","$117,424","$0","$0","N25"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$66,572","$142.24","$5,258.2","12"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$117,424","$270.83","$5,013.3","N25"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","F","$117,424.005","$0","$3,074.09","N25"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$111,169.46","$0","$0","N25"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","F","$84,903.9612","$122.46","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","F","$107,367","$0","$5,097.58","23"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$175,861.23","$0","$0","M2"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$117,424","$0","$0","N25"
"ABS","Alcohol Beverage Services","ABS 85 Retail Administration","M","$137,728","$0","$0","M2"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$95,577.7529","$2,181.56","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","F","$64,060.9766","$886.16","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$31,656.1616","$0","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$68,435.09","$871.21","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","F","$41,943.6254","$260.08","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$24,047.6555","$295.69","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$51,349.4033","$354.42","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","F","$22,551.3425","$16.59","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Seneca Meadows","M","$48,101.02","$3,281.38","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$62,607.6289","$148.05","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$68,260.8268","$0","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","F","$46,144.8787","$904.16","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$23,340.6395","$685.65","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$23,340.6395","$81.55","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$21,862","$192","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Silver Spring","M","$87,284.655","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$66,572","$4,004.92","$4,371.03","12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$68,742.0771","$13,360.02","$0","N17"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$52,641.6007","$1,420.26","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$58,790.6009","$5,558.23","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$55,943.3646","$4,371.05","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$52,429.5417","$335.88","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$46,468.63","$2,350.89","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","$48,095.0282","$555.46","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$69,442","$851.47","$173.61","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$82,436","$6,822.92","$0","N17"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$69,442","$1,863.09","$1,128.53","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$69,442","$2,172.14","$260.43","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$93,986","$2,335.54","$0","N20"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$69,442","$2,070.94","$3,276.22","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$69,442","$300.7","$5,490.06","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$62,226.1953","$1,401.61","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$57,221.2677","$2,271.67","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$47,882.6381","$1,111.78","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$51,509.9832","$1,895.7","$0","13"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","$49,230","$684.2","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","$98,228","$0","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","F","$86,103","$0","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","F","$45,974.7155","$457.36","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","$62,820.332","$1,219.22","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","$59,457.09","$2,349.19","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","$41,943.6288","$267.73","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","$24,779.5625","$999.65","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","F","$21,862","$77.27","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","M","$88,161.3","$211.09","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","F","$77,645.6571","$0","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","M","$27,969.1632","$37.81","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","M","$72,463","$475.6","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","M","$45,974.7155","$1,303.13","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","F","$63,215.24","$1,586.18","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Westwood","M","$21,862","$43.28","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$72,463","$1,351.22","$5,733.78","14"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$94,713.3","$656.47","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$53,257.6","$126.72","$1,276.43","12"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$53,257.6","$448.45","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$62,607.6301","$1,674.66","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$64,734.01","$458.52","$0","N18"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$19,695.5","$168.48","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","M","$21,862","$0","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$98,228","$908.86","$0","N21"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$53,257.6","$280.57","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$86,103","$0","$3,665.62","N18"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","F","$45,974.7317","$21.95","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$26,326.1254","$149.05","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$42,494.2127","$0","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$62,607.6289","$2,424.98","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$60,695.9661","$2,764.86","$0","14"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","$23,340.6395","$129.51","$0","12"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Administration","M","$117,424","$0","$0","N25"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Administration","M","$144,631.86","$0","$0","M3"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Administration","M","$157,272.3","$0","$0","M2"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Administration","M","$111,843.34","$22,653.38","$0","M3"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Administration","M","$106,208.89","$0","$0","M3"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","F","$98,228","$0","$7,816.14","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","M","$98,228","$0","$7,816.14","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","F","$98,228","$0","$4,658.57","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","M","$98,228","$698.49","$2,143.23","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","M","$93,995.2835","$572.17","$0","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","M","$71,238.34","$2,971.91","$0","21"
"ABS","Alcohol Beverage Services","ABS 85 Wholesale Operations","M","$87,936.5","$0","$0","M2"
