Report_Year,Year,Item,Vehicle_Type,Data
2022,2021,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,85306944287
2022,2021,Fuel_Consumed,Motorcycles,446802427
2022,2021,Fuel_Consumed,Buses,2274324528
2022,2021,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,38493966181
2022,2021,Fuel_Consumed,Single Unit Trucks,17169259790
2022,2021,Fuel_Consumed,Combination Trucks,30439396787
2022,2021,Fuel_Consumed,All Light Duty Vehicles,123800910468
2022,2021,Fuel_Consumed,Single Unit and Combination Trucks,47608656577
2022,2022,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,438
2022,2022,Avg._Fuel_per_Vehicle,Motorcycles,59
2022,2022,Avg._Fuel_per_Vehicle,Buses,2607
2022,2022,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,619
2022,2022,Avg._Fuel_per_Vehicle,Single Unit Trucks,1555
2022,2022,Avg._Fuel_per_Vehicle,Combination Trucks,8710
2022,2022,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,481
2022,2022,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3177
2022,2021,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,434
2022,2021,Avg._Fuel_per_Vehicle,Motorcycles,47
2022,2021,Avg._Fuel_per_Vehicle,Buses,2410
2022,2021,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,637
2022,2021,Avg._Fuel_per_Vehicle,Single Unit Trucks,1606
2022,2021,Avg._Fuel_per_Vehicle,Combination Trucks,9709
2022,2021,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,482
2022,2021,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3444
2022,2022,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,25
2022,2022,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2022,2022,Avg._Miles_Traveled_per_Gallon,Buses,7
2022,2022,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2022,2022,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2022,2022,Avg._Miles_Traveled_per_Gallon,Combination Trucks,7
2022,2022,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,23
2022,2022,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2022,2021,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2022,2021,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2022,2021,Avg._Miles_Traveled_per_Gallon,Buses,7
2022,2021,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2022,2021,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2022,2021,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2022,2021,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2022,2021,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2021,2021,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,140582751650
2021,2021,Interstate_Rural_VMT,Motorcycles,1081577556
2021,2021,Interstate_Rural_VMT,Buses,1539485137
2021,2021,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,50523296585
2021,2021,Interstate_Rural_VMT,Single Unit Trucks,11388642473
2021,2021,Interstate_Rural_VMT,Combination Trucks,58574928000
2021,2021,Interstate_Rural_VMT,All Light Duty Vehicles,191106048234
2021,2021,Interstate_Rural_VMT,Single Unit and Combination Trucks,69963570473
2021,2020,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,123041905134
2021,2020,Interstate_Rural_VMT,Motorcycles,961318885
2021,2020,Interstate_Rural_VMT,Buses,1382779729
2021,2020,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,44586757914
2021,2020,Interstate_Rural_VMT,Single Unit Trucks,10074909776
2021,2020,Interstate_Rural_VMT,Combination Trucks,51769966822
2021,2020,Interstate_Rural_VMT,All Light Duty Vehicles,167628663048
2021,2020,Interstate_Rural_VMT,Single Unit and Combination Trucks,61844876598
2021,2021,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,227383133520
2021,2021,Other_Arterial_Rural_VMT,Motorcycles,2127326069
2021,2021,Other_Arterial_Rural_VMT,Buses,2193652013
2021,2021,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,100463473892
2021,2021,Other_Arterial_Rural_VMT,Single Unit Trucks,19380748845
2021,2021,Other_Arterial_Rural_VMT,Combination Trucks,32859610871
2021,2021,Other_Arterial_Rural_VMT,All Light Duty Vehicles,327846607412
2021,2021,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,52240359716
2021,2020,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,207497839120
2021,2020,Other_Arterial_Rural_VMT,Motorcycles,2204525933
2021,2020,Other_Arterial_Rural_VMT,Buses,2055828406
2021,2020,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,92800211558
2021,2020,Other_Arterial_Rural_VMT,Single Unit Trucks,17686219913
2021,2020,Other_Arterial_Rural_VMT,Combination Trucks,30507175709
2021,2020,Other_Arterial_Rural_VMT,All Light Duty Vehicles,300298050678
2021,2020,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,48193395622
2021,2021,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,203372562214
2021,2021,Other_Rural_VMT,Motorcycles,2967360672
2021,2021,Other_Rural_VMT,Buses,2013351631
2021,2021,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,97512739255
2021,2021,Other_Rural_VMT,Single Unit Trucks,17895149022
2021,2021,Other_Rural_VMT,Combination Trucks,12421266917
2021,2021,Other_Rural_VMT,All Light Duty Vehicles,300885301469
2021,2021,Other_Rural_VMT,Single Unit and Combination Trucks,30316415939
2021,2020,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,192894533676
2021,2020,Other_Rural_VMT,Motorcycles,2710773875
2021,2020,Other_Rural_VMT,Buses,1746955587
2021,2020,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,93178461791
2021,2020,Other_Rural_VMT,Single Unit Trucks,16385886434
2021,2020,Other_Rural_VMT,Combination Trucks,12040765277
2021,2020,Other_Rural_VMT,All Light Duty Vehicles,286072995468
2021,2020,Other_Rural_VMT,Single Unit and Combination Trucks,28426651710
2021,2021,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,571338447383
2021,2021,All_Rural_VMT,Motorcycles,6176264297
2021,2021,All_Rural_VMT,Buses,5746488781
2021,2021,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,248499509732
2021,2021,All_Rural_VMT,Single Unit Trucks,48664540340
2021,2021,All_Rural_VMT,Combination Trucks,103855805787
2021,2021,All_Rural_VMT,All Light Duty Vehicles,819837957115
2021,2021,All_Rural_VMT,Single Unit and Combination Trucks,152520346128
2021,2020,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,523434277931
2021,2020,All_Rural_VMT,Motorcycles,5876618693
2021,2020,All_Rural_VMT,Buses,5185563722
2021,2020,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,230565431263
2021,2020,All_Rural_VMT,Single Unit Trucks,44147016123
2021,2020,All_Rural_VMT,Combination Trucks,94317907808
2021,2020,All_Rural_VMT,All Light Duty Vehicles,753999709194
2021,2020,All_Rural_VMT,Single Unit and Combination Trucks,138464923931
2021,2021,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,363954154277
2021,2021,Interstate_Urban_VMT,Motorcycles,1969925372
2021,2021,Interstate_Urban_VMT,Buses,2274918734
2021,2021,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,104795267724
2021,2021,Interstate_Urban_VMT,Single Unit Trucks,21428180444
2021,2021,Interstate_Urban_VMT,Combination Trucks,52051459549
2021,2021,Interstate_Urban_VMT,All Light Duty Vehicles,468749422000
2021,2021,Interstate_Urban_VMT,Single Unit and Combination Trucks,73479639993
2021,2020,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,330361199855
2021,2020,Interstate_Urban_VMT,Motorcycles,1890876650
2021,2020,Interstate_Urban_VMT,Buses,2336665698
2021,2020,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,94184382135
2021,2020,Interstate_Urban_VMT,Single Unit Trucks,19616119959
2021,2020,Interstate_Urban_VMT,Combination Trucks,47036012373
2021,2020,Interstate_Urban_VMT,All Light Duty Vehicles,424545581990
2021,2020,Interstate_Urban_VMT,Single Unit and Combination Trucks,66652132331
2021,2021,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1148604952787
2021,2021,Other_Urban_VMT,Motorcycles,11495671387
2021,2021,Other_Urban_VMT,Buses,8723079259
2021,2021,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,331806487260
2021,2021,Other_Urban_VMT,Single Unit Trucks,61544454118
2021,2021,Other_Urban_VMT,Combination Trucks,39481892010
2021,2021,Other_Urban_VMT,All Light Duty Vehicles,1480411440048
2021,2021,Other_Urban_VMT,Single Unit and Combination Trucks,101026346127
2021,2020,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1080947032166
2021,2020,Other_Urban_VMT,Motorcycles,10179972604
2021,2020,Other_Urban_VMT,Buses,7514483005
2021,2020,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,313496047701
2021,2020,Other_Urban_VMT,Single Unit Trucks,54069037852
2021,2020,Other_Urban_VMT,Combination Trucks,38462880743
2021,2020,Other_Urban_VMT,All Light Duty Vehicles,1394443079866
2021,2020,Other_Urban_VMT,Single Unit and Combination Trucks,92531918595
2021,2021,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1512559107064
2021,2021,All_Urban_VMT,Motorcycles,13465596759
2021,2021,All_Urban_VMT,Buses,10997997993
2021,2021,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,436601754984
2021,2021,All_Urban_VMT,Single Unit Trucks,82972634562
2021,2021,All_Urban_VMT,Combination Trucks,91533351559
2021,2021,All_Urban_VMT,All Light Duty Vehicles,1949160862048
2021,2021,All_Urban_VMT,Single Unit and Combination Trucks,174505986120
2021,2020,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1411308232021
2021,2020,All_Urban_VMT,Motorcycles,12070849254
2021,2020,All_Urban_VMT,Buses,9851148703
2021,2020,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,407680429836
2021,2020,All_Urban_VMT,Single Unit Trucks,73685157811
2021,2020,All_Urban_VMT,Combination Trucks,85498893115
2021,2020,All_Urban_VMT,All Light Duty Vehicles,1818988661857
2021,2020,All_Urban_VMT,Single Unit and Combination Trucks,159184050926
2021,2021,Total_VMT,Light Duty Vehicles Short Wheelbase,2083897554448
2021,2021,Total_VMT,Motorcycles,19641861056
2021,2021,Total_VMT,Buses,16744486774
2021,2021,Total_VMT,Light Duty Vehicles Long Wheelbase,685101264715
2021,2021,Total_VMT,Single Unit Trucks,131637174902
2021,2021,Total_VMT,Combination Trucks,195389157346
2021,2021,Total_VMT,All Light Duty Vehicles,2768998819163
2021,2021,Total_VMT,Single Unit and Combination Trucks,327026332248
2021,2020,Total_VMT,Light Duty Vehicles Short Wheelbase,1934742509952
2021,2020,Total_VMT,Motorcycles,17947467947
2021,2020,Total_VMT,Buses,15036712426
2021,2020,Total_VMT,Light Duty Vehicles Long Wheelbase,638245861099
2021,2020,Total_VMT,Single Unit Trucks,117832173934
2021,2020,Total_VMT,Combination Trucks,179816800923
2021,2020,Total_VMT,All Light Duty Vehicles,2572988371051
2021,2020,Total_VMT,Single Unit and Combination Trucks,297648974857
2021,2021,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,196611629
2021,2021,No._Vehicles_Registered,Motorcycles,9424769
2021,2021,No._Vehicles_Registered,Buses,943556
2021,2021,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,60382963
2021,2021,No._Vehicles_Registered,Single Unit Trucks,10687394
2021,2021,No._Vehicles_Registered,Combination Trucks,3135181
2021,2021,No._Vehicles_Registered,All Light Duty Vehicles,256994592
2021,2021,No._Vehicles_Registered,Single Unit and Combination Trucks,13822575
2021,2020,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,194788825
2021,2020,No._Vehicles_Registered,Motorcycles,8347435
2021,2020,No._Vehicles_Registered,Buses,1010304
2021,2020,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,58890431
2021,2020,No._Vehicles_Registered,Single Unit Trucks,9908410
2021,2020,No._Vehicles_Registered,Combination Trucks,2990962
2021,2020,No._Vehicles_Registered,All Light Duty Vehicles,253679256
2021,2020,No._Vehicles_Registered,Single Unit and Combination Trucks,12899372
2021,2021,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10599
2021,2021,Avg._Miles_per_Vehicle,Motorcycles,2084
2021,2021,Avg._Miles_per_Vehicle,Buses,17746
2021,2021,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,11346
2021,2021,Avg._Miles_per_Vehicle,Single Unit Trucks,12317
2021,2021,Avg._Miles_per_Vehicle,Combination Trucks,62321
2021,2021,Avg._Miles_per_Vehicle,All Light Duty Vehicles,10775
2021,2021,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,23659
2021,2020,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,9933
2021,2020,Avg._Miles_per_Vehicle,Motorcycles,2150
2021,2020,Avg._Miles_per_Vehicle,Buses,14883
2021,2020,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,10838
2021,2020,Avg._Miles_per_Vehicle,Single Unit Trucks,11892
2021,2020,Avg._Miles_per_Vehicle,Combination Trucks,60120
2021,2020,Avg._Miles_per_Vehicle,All Light Duty Vehicles,10143
2021,2020,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,23075
2021,2021,Person-Miles,Light Duty Vehicles Short Wheelbase,3471196090521
2021,2021,Person-Miles,Motorcycles,23658621641
2021,2021,Person-Miles,Buses,354983119602
2021,2021,Person-Miles,Light Duty Vehicles Long Wheelbase,1168120152373
2021,2021,Person-Miles,Single Unit Trucks,131637174902
2021,2021,Person-Miles,Combination Trucks,195389157346
2021,2021,Person-Miles,All Light Duty Vehicles,4639316242894
2021,2021,Person-Miles,Single Unit and Combination Trucks,327026332248
2021,2020,Person-Miles,Light Duty Vehicles Short Wheelbase,3225210033010
2021,2020,Person-Miles,Motorcycles,21617725142
2021,2020,Person-Miles,Buses,318778303428
2021,2020,Person-Miles,Light Duty Vehicles Long Wheelbase,1084960167161
2021,2020,Person-Miles,Single Unit Trucks,117832173934
2021,2020,Person-Miles,Combination Trucks,179816800923
2021,2020,Person-Miles,All Light Duty Vehicles,4310170200171
2021,2020,Person-Miles,Single Unit and Combination Trucks,297648974857
2021,2021,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,85306944287
2021,2021,Fuel_Consumed,Motorcycles,446802427
2021,2021,Fuel_Consumed,Buses,2274324528
2021,2021,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,38493966181
2021,2021,Fuel_Consumed,Single Unit Trucks,17169259790
2021,2021,Fuel_Consumed,Combination Trucks,30439396787
2021,2021,Fuel_Consumed,All Light Duty Vehicles,123800910468
2021,2021,Fuel_Consumed,Single Unit and Combination Trucks,47608656577
2021,2020,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,78721897852
2021,2020,Fuel_Consumed,Motorcycles,408255271
2021,2020,Fuel_Consumed,Buses,2038723174
2021,2020,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,35676671881
2021,2020,Fuel_Consumed,Single Unit Trucks,15179898943
2021,2020,Fuel_Consumed,Combination Trucks,27159040880
2021,2020,Fuel_Consumed,All Light Duty Vehicles,114398569732
2021,2020,Fuel_Consumed,Single Unit and Combination Trucks,42338939823
2021,2021,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,434
2021,2021,Avg._Fuel_per_Vehicle,Motorcycles,47
2021,2021,Avg._Fuel_per_Vehicle,Buses,2410
2021,2021,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,637
2021,2021,Avg._Fuel_per_Vehicle,Single Unit Trucks,1606
2021,2021,Avg._Fuel_per_Vehicle,Combination Trucks,9709
2021,2021,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,482
2021,2021,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3444
2021,2020,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,404
2021,2020,Avg._Fuel_per_Vehicle,Motorcycles,49
2021,2020,Avg._Fuel_per_Vehicle,Buses,2018
2021,2020,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,606
2021,2020,Avg._Fuel_per_Vehicle,Single Unit Trucks,1532
2021,2020,Avg._Fuel_per_Vehicle,Combination Trucks,9080
2021,2020,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,451
2021,2020,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3282
2021,2021,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2021,2021,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2021,2021,Avg._Miles_Traveled_per_Gallon,Buses,7
2021,2021,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2021,2021,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2021,2021,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2021,2021,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2021,2021,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2021,2020,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,25
2021,2020,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2021,2020,Avg._Miles_Traveled_per_Gallon,Buses,7
2021,2020,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2021,2020,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2021,2020,Avg._Miles_Traveled_per_Gallon,Combination Trucks,7
2021,2020,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2021,2020,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2020,2020,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,123041905134
2020,2020,Interstate_Rural_VMT,Motorcycles,961318885
2020,2020,Interstate_Rural_VMT,Buses,1382779729
2020,2020,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,44586757914
2020,2020,Interstate_Rural_VMT,Single Unit Trucks,10074909776
2020,2020,Interstate_Rural_VMT,Combination Trucks,51769966822
2020,2020,Interstate_Rural_VMT,All Light Duty Vehicles,167628663048
2020,2020,Interstate_Rural_VMT,Single Unit and Combination Trucks,61844876598
2020,2019,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,148256617512
2020,2019,Interstate_Rural_VMT,Motorcycles,1175324674
2020,2019,Interstate_Rural_VMT,Buses,1716947987
2020,2019,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,48498605965
2020,2019,Interstate_Rural_VMT,Single Unit Trucks,10886727901
2020,2019,Interstate_Rural_VMT,Combination Trucks,51109824986
2020,2019,Interstate_Rural_VMT,All Light Duty Vehicles,196755223477
2020,2019,Interstate_Rural_VMT,Single Unit and Combination Trucks,61996552887
2020,2020,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,207497839120
2020,2020,Other_Arterial_Rural_VMT,Motorcycles,2204525933
2020,2020,Other_Arterial_Rural_VMT,Buses,2055828406
2020,2020,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,92800211558
2020,2020,Other_Arterial_Rural_VMT,Single Unit Trucks,17686219913
2020,2020,Other_Arterial_Rural_VMT,Combination Trucks,30507175709
2020,2020,Other_Arterial_Rural_VMT,All Light Duty Vehicles,300298050678
2020,2020,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,48193395622
2020,2019,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,234141804883
2020,2019,Other_Arterial_Rural_VMT,Motorcycles,2607152466
2020,2019,Other_Arterial_Rural_VMT,Buses,2338981607
2020,2019,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,96414058643
2020,2019,Other_Arterial_Rural_VMT,Single Unit Trucks,18238274613
2020,2019,Other_Arterial_Rural_VMT,Combination Trucks,30067674201
2020,2019,Other_Arterial_Rural_VMT,All Light Duty Vehicles,330555863525
2020,2019,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,48305948813
2020,2020,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,192894533676
2020,2020,Other_Rural_VMT,Motorcycles,2710773875
2020,2020,Other_Rural_VMT,Buses,1746955587
2020,2020,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,93178461791
2020,2020,Other_Rural_VMT,Single Unit Trucks,16385886434
2020,2020,Other_Rural_VMT,Combination Trucks,12040765277
2020,2020,Other_Rural_VMT,All Light Duty Vehicles,286072995468
2020,2020,Other_Rural_VMT,Single Unit and Combination Trucks,28426651710
2020,2019,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,210062304998
2020,2019,Other_Rural_VMT,Motorcycles,2835364688
2020,2019,Other_Rural_VMT,Buses,1979712591
2020,2019,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,93946003914
2020,2019,Other_Rural_VMT,Single Unit Trucks,17042897035
